log_case,shape_id,stroke_width,stroke_length,average_hue,hue_sd,average_saturation,saturation_sd,average_value,value_sd,label
UNISEM-ZN1461.coco-segmentation/South Springboro,21,5.6577311469799465,275,0.0,0.0,0.0,0.0,179.2051134731399,75.77678470326897,True
UNISEM-ZN1461.coco-segmentation/South Springboro,22,4.978360633128263,254,0.0,0.0,0.0,0.0,192.5933660933661,66.66119924098884,False
UNISEM-ZN1461.coco-segmentation/South Springboro,23,5.051579511653446,421,0.0,0.0,0.0,0.0,189.7379702537183,73.05112438205813,True
DetR-large-scale.coco-segmentation/Old Oakford,0,4.486147917629084,537,21.470864152985747,12.111880312236604,105.94154789825005,28.69763446033147,182.59281977268628,37.55540496439709,False
DetR-large-scale.coco-segmentation/Old Oakford,1,5.1361869761545025,428,21.101270623933246,14.574201293739236,105.3997724255642,30.429672503277533,182.33453442063342,37.59862656239378,False
DetR-large-scale.coco-segmentation/Old Oakford,2,5.363311882708535,421,20.989882266372334,14.024015218755862,105.83296541574687,28.568734913052843,182.8270787343635,34.628341689995764,False
DetR-large-scale.coco-segmentation/Old Oakford,3,6.981578234177689,566,27.19110576923077,29.707002254613236,96.77130681818181,39.5301159110251,193.27119755244755,43.43307146222554,True
DetR-large-scale.coco-segmentation/Old Oakford,4,5.052567229616683,326,31.4907495256167,33.60093279698059,72.0215844402277,47.63689709512972,204.8472485768501,47.41165665663692,True
DetR-large-scale.coco-segmentation/Old Oakford,5,5.1712972779435225,285,20.806143751864003,13.701452195197977,111.04175365344467,26.7684627466618,188.54518341783478,37.87178128487347,False
DetR-large-scale.coco-segmentation/Old Oakford,6,5.6834850967121255,303,21.357252298263536,14.483314375867026,103.20658835546476,27.23628249733946,186.50536261491317,42.134830540594905,False
DetR-large-scale.coco-segmentation/Old Oakford,7,5.815575597549497,344,32.210132158590305,35.11128793580732,68.9557268722467,46.4870454720275,192.58502202643172,54.906893923531236,True
DetR-large-scale.coco-segmentation/Old Oakford,8,5.419212302604792,358,21.814612868047984,16.692827007040723,98.85190839694657,28.041472813630616,187.33456924754634,40.46206072182906,False
DetR-large-scale.coco-segmentation/Old Oakford,9,4.995240082801425,341,20.485802176999528,12.024698987435547,99.389730241363,25.73336612472147,184.43658305726456,39.20387784291537,False
DetR-large-scale.coco-segmentation/Old Oakford,10,4.870764544353975,308,21.30999252429604,14.365024956936217,97.55120857214054,23.01958952237909,185.41564914029405,42.295699122660274,False
DetR-large-scale.coco-segmentation/Old Oakford,11,5.379806376543377,297,23.242330424992964,24.424719945463462,95.78919223191669,33.36618511773442,163.45004221784407,40.09202537752874,False
DetR-large-scale.coco-segmentation/Old Oakford,12,6.094145651107976,306,20.600336862367662,16.24097557609247,102.86621751684312,31.24596457848106,174.06616939364773,45.97256369780969,False
DetR-large-scale.coco-segmentation/Old Oakford,13,5.36926960243749,319,20.844426623897352,15.60688420585945,104.07324244854317,28.83199837561076,176.50735097567497,43.0539811724812,False
DetR-large-scale.coco-segmentation/Old Oakford,14,5.137900455546723,235,35.45904887714663,41.295860068592155,52.03005284015852,34.240332238174375,174.03599735799207,49.789607138026724,True
DetR-large-scale.coco-segmentation/Old Oakford,15,3.4113347562839262,650,31.049502855933998,37.718368970600395,70.08885127988154,44.71946895751646,182.15020097313305,47.29123197157896,True
DetR-large-scale.coco-segmentation/Old Oakford,16,4.571068069055365,271,20.24812874251497,12.693362088476553,103.66429640718563,26.261808534998295,190.71781437125748,44.39118782933921,False
DetR-large-scale.coco-segmentation/Old Oakford,17,5.181736181926486,276,21.014950166112957,16.665502667196705,94.15647840531561,28.269087272842167,181.57541528239202,42.262670870166644,False
DetR-large-scale.coco-segmentation/Old Oakford,18,3.4993400002324493,289,20.728892660161222,11.429512491591064,103.52651675859143,25.587916052327724,176.45226983453543,38.046238757100795,False
DetR-large-scale.coco-segmentation/Old Oakford,19,4.235073515024363,345,20.839543937708566,13.805602682262128,102.74972191323693,24.36769199492635,177.70773081201335,47.185254340949406,False
DetR-large-scale.coco-segmentation/Old Oakford,20,4.913212432558765,253,37.92787794729542,43.612771699067444,53.90152565880721,40.51971675198717,183.20388349514562,60.21185470301505,True
DetR-large-scale.coco-segmentation/Old Oakford,21,4.875734041566545,309,22.751818446319465,20.67474892893681,105.64823974396276,29.047590308328967,190.54727960430608,42.700401460175286,True
DetR-large-scale.coco-segmentation/Old Oakford,22,5.249314796096089,263,24.78655462184874,28.60169509100727,100.56067226890757,31.260224135367817,179.89882352941177,49.27143323539207,False
DetR-large-scale.coco-segmentation/Old Oakford,23,8.12732480099895,395,28.46301099172533,30.96382087629822,72.29529455353834,45.23038189156567,189.07410151908115,51.44679123045633,True
fariq-generalize-dos.coco-segmentation/Fort Goldstead,0,5.679340799729075,270,0.0,0.0,0.0,0.0,142.17480496966195,55.151938076720576,True
fariq-generalize-dos.coco-segmentation/Fort Goldstead,1,6.3059902344003715,356,0.0,0.0,0.0,0.0,121.02769901853871,39.48874881441483,False
fariq-generalize-dos.coco-segmentation/Fort Goldstead,2,7.016311398252898,287,0.0,0.0,0.0,0.0,133.19406880189797,42.19088198122328,False
fariq-generalize-dos.coco-segmentation/Fort Goldstead,3,6.824590420050629,375,0.0,0.0,0.0,0.0,126.276570525484,45.43278170386784,False
fariq-generalize-dos.coco-segmentation/Fort Goldstead,4,6.703445836032909,351,0.0,0.0,0.0,0.0,121.09699915469146,40.63894400109445,False
fariq-generalize-dos.coco-segmentation/Fort Goldstead,5,6.941264346166777,272,0.0,0.0,0.0,0.0,127.67631322957199,37.80649769194022,False
fariq-generalize-dos.coco-segmentation/Fort Goldstead,6,7.041622372776912,282,0.0,0.0,0.0,0.0,131.95583449558345,41.949172296741686,True
fariq-generalize-dos.coco-segmentation/Fort Goldstead,7,6.506060399852274,331,0.0,0.0,0.0,0.0,156.26580459770116,54.08850341213109,True
DOS-semicon.coco-segmentation/Lake Brook,0,6.344850257077265,491,0.0,0.0,0.0,0.0,163.25876508161818,76.75995532261167,False
DOS-semicon.coco-segmentation/Lake Brook,1,6.555829659942329,401,0.0,0.0,0.0,0.0,156.72365573497586,78.76920839936655,False
DOS-semicon.coco-segmentation/Lake Brook,2,5.72247519283384,307,0.0,0.0,0.0,0.0,145.55493842067133,76.63122748410514,False
DOS-semicon.coco-segmentation/Lake Brook,3,6.225539803994023,238,0.0,0.0,0.0,0.0,143.1279592448307,76.28425454954213,False
DOS-semicon.coco-segmentation/Lake Brook,4,9.87484590326526,371,0.0,0.0,0.0,0.0,140.09129561828274,80.2581023266418,True
DOS-semicon.coco-segmentation/Lake Brook,5,9.68623444863492,373,0.0,0.0,0.0,0.0,132.2844185293165,79.30529869294222,True
DOS-semicon.coco-segmentation/Lake Brook,6,5.910309678040648,294,0.0,0.0,0.0,0.0,132.07294832826747,76.14444458697783,True
DOS-semicon.coco-segmentation/Lake Brook,7,6.205599842631963,222,0.0,0.0,0.0,0.0,133.41910331384017,73.19967741366733,False
DOS-semicon.coco-segmentation/Lake Brook,8,5.412672755978763,1053,0.0,0.0,0.0,0.0,162.34347571679345,69.164879115592,True
DOS-semicon.coco-segmentation/Lake Brook,9,5.92052501445214,230,0.0,0.0,0.0,0.0,140.1593905654849,74.24762634609152,False
DOS-semicon.coco-segmentation/Lake Brook,10,5.121273129837029,1125,0.0,0.0,0.0,0.0,172.8742779719033,63.325927533003195,True
DOS-semicon.coco-segmentation/Lake Brook,11,5.889639059448995,393,0.0,0.0,0.0,0.0,149.30862908837855,76.73321197345327,False
DOS-semicon.coco-segmentation/Lake Brook,12,5.941887047251551,455,0.0,0.0,0.0,0.0,183.18639614654796,81.27677957980696,True
DOS-semicon.coco-segmentation/Lake Brook,13,6.275132328390763,561,0.0,0.0,0.0,0.0,147.36982408660353,75.46261319774258,False
DOS-semicon.coco-segmentation/Lake Brook,14,6.1867162339160595,395,0.0,0.0,0.0,0.0,134.03946908836883,73.90791000776599,False
DOS-semicon.coco-segmentation/Lake Brook,15,6.6634389515946735,214,0.0,0.0,0.0,0.0,136.37363515312916,73.00280130677538,False
DOS-semicon.coco-segmentation/Lake Brook,16,6.479495102001516,198,0.0,0.0,0.0,0.0,126.33851635892452,71.22377272989996,False
DOS-semicon.coco-segmentation/Lake Brook,17,6.608685115374908,337,0.0,0.0,0.0,0.0,160.16692015209125,63.06578351380687,True
DOS-semicon.coco-segmentation/Lake Brook,18,6.902156382313682,288,0.0,0.0,0.0,0.0,149.0181437543615,78.88524999548248,True
DOS-semicon.coco-segmentation/Lake Brook,19,6.595846169152576,245,0.0,0.0,0.0,0.0,137.47640156453716,77.76145889028946,False
DOS-semicon.coco-segmentation/Lake Brook,20,6.252310987342742,290,0.0,0.0,0.0,0.0,128.42436670687576,75.19889917026985,False
DOS-semicon.coco-segmentation/Lake Brook,21,6.391881192679134,200,0.0,0.0,0.0,0.0,138.67650714729646,74.54156607355007,False
DetR-large-scale.coco-segmentation/Spring Ridge,0,3.572795495166357,1461,26.938295629611613,36.00663925527161,86.2376550717587,47.14626868088134,179.35587448309414,52.13866948030661,True
DetR-large-scale.coco-segmentation/Spring Ridge,1,4.598405828305089,271,34.28439690151236,43.227916859503516,104.12025082995204,36.67237985964452,179.24566580597565,56.85005998255087,False
DetR-large-scale.coco-segmentation/Spring Ridge,2,5.99525088329157,1195,39.13594823182154,53.52352305515092,70.7193052165522,55.92650149040155,191.75631492308565,55.27843872243077,True
DetR-large-scale.coco-segmentation/Spring Ridge,3,5.184302434767968,259,23.85,27.903468535972877,105.85598591549295,34.28554544032582,179.6461267605634,51.69902523597644,False
DetR-large-scale.coco-segmentation/Spring Ridge,4,5.334724518378335,281,31.650336473755047,40.89360777289717,98.02422611036339,40.63052780787105,169.40107671601615,50.83825563213402,False
DetR-large-scale.coco-segmentation/Spring Ridge,5,5.0944873306215746,550,25.037992495309567,27.554822742719338,98.58630393996248,37.58194166081699,177.4577861163227,48.97518165472286,False
DetR-large-scale.coco-segmentation/Spring Ridge,6,5.225645702917779,441,21.508411906082454,20.222883911434916,104.84877056757256,34.388642305294,177.4627472730634,49.969172866217335,False
DetR-large-scale.coco-segmentation/Spring Ridge,7,4.24190869749164,416,22.084148727984346,22.18191694916208,106.24804305283757,32.389079437615244,181.21722113502935,47.58587126181069,True
DetR-large-scale.coco-segmentation/Spring Ridge,8,4.6779180654503705,373,23.256533874651105,25.439609342216315,108.09870591220502,34.39780492058348,177.8908906368942,50.61998035667629,False
DetR-large-scale.coco-segmentation/Spring Ridge,9,5.195326594367303,293,24.72009359461831,29.36741229351358,97.80023398654578,37.38853399577164,168.01813395729747,53.49190860816436,False
DetR-large-scale.coco-segmentation/Spring Ridge,10,5.322687540290345,310,23.41844512195122,28.768930763188802,103.66971544715447,32.52660195714239,166.82088414634146,62.413250209048634,False
DetR-large-scale.coco-segmentation/Spring Ridge,11,5.148432282789708,356,19.499882214369848,16.14410408075788,108.07820965842167,28.686732647867462,176.01342756183746,54.62729535706511,False
DetR-large-scale.coco-segmentation/Spring Ridge,12,4.803060815798487,369,19.892400482509046,15.813737981711016,112.48347406513872,25.95522319478886,180.356574185766,51.24385510450867,True
DetR-large-scale.coco-segmentation/Spring Ridge,13,5.267549925221127,323,21.199106145251395,21.644799374980277,103.99843575418994,29.01951179107328,177.88826815642457,54.89845605196002,True
DetR-large-scale.coco-segmentation/Spring Ridge,14,5.386734741885598,326,21.38684807256236,21.338562481936595,102.16439909297053,29.038772308781734,171.56984126984128,55.0941000600432,False
DetR-large-scale.coco-segmentation/Spring Ridge,15,5.390924885777971,317,25.998114224137932,33.79946481639737,109.20366379310344,35.02860603688027,166.8036099137931,54.79499369423525,False
DetR-large-scale.coco-segmentation/Spring Ridge,16,5.690740537483074,302,24.762631315657828,31.65161681025144,108.8111555777889,35.715779622910986,170.90745372686342,55.21520441752588,False
DetR-large-scale.coco-segmentation/Spring Ridge,17,6.070712876005195,281,25.49105275389263,34.905288025231044,82.47757378573088,51.16435035603802,178.3885661166628,56.264849445844895,True
DetR-large-scale.coco-segmentation/Spring Ridge,18,5.182448966178784,263,28.456439393939394,37.32899557387538,101.9040404040404,32.678785767385705,171.65877525252526,56.921192353147646,False
DetR-large-scale.coco-segmentation/Spring Ridge,19,4.360315162973034,288,23.602981561396625,26.88529765554985,111.77873675951354,31.047838962633985,172.63946645743428,53.88252652976863,False
DetR-large-scale.coco-segmentation/Spring Ridge,20,4.413048425949223,277,24.06958561376075,27.823817524599335,112.77443315089914,30.518946856846227,177.7017200938233,53.93779687162767,False
DetR-large-scale.coco-segmentation/Spring Ridge,21,4.574223171847757,273,31.916390423572743,41.85565840115042,103.8073664825046,37.531453979508534,168.26629834254143,55.234809220721324,False
DetR-large-scale.coco-segmentation/Spring Ridge,22,3.7449958024330816,298,21.761115297663903,20.043796687350124,111.15335342878674,29.11953759789169,176.939713639789,45.508557101641735,False
DetR-large-scale.coco-segmentation/San Valleyburg,0,4.759236642334544,189,0.0,0.0,0.0,0.0,204.0182688125272,63.572706481973704,False
DetR-large-scale.coco-segmentation/San Valleyburg,1,4.523786068209345,317,0.0,0.0,0.0,0.0,166.99638870650034,61.50369782208069,False
DetR-large-scale.coco-segmentation/San Valleyburg,2,4.041931501394811,329,0.0,0.0,0.0,0.0,200.77144891420434,63.39061989529268,False
DetR-large-scale.coco-segmentation/San Valleyburg,3,4.1093356755239725,308,0.0,0.0,0.0,0.0,232.41309171597632,40.157039994891946,False
DetR-large-scale.coco-segmentation/San Valleyburg,4,4.410518185173455,307,0.0,0.0,0.0,0.0,203.12728551336147,61.852911598584264,False
DetR-large-scale.coco-segmentation/San Valleyburg,5,4.852746959282842,455,0.0,0.0,0.0,0.0,191.91152450090743,67.56168031943221,False
DetR-large-scale.coco-segmentation/San Valleyburg,6,5.1639972375405,353,0.0,0.0,0.0,0.0,220.04485629868387,56.07756587836497,False
DetR-large-scale.coco-segmentation/San Valleyburg,7,5.304846231273211,431,0.0,0.0,0.0,0.0,199.4382060360816,65.88303234409842,False
DetR-large-scale.coco-segmentation/San Valleyburg,8,4.589319300402022,356,0.0,0.0,0.0,0.0,179.17586372360844,73.81980266709391,False
DetR-large-scale.coco-segmentation/San Valleyburg,9,6.488260997061327,558,0.0,0.0,0.0,0.0,65.51845342706503,68.17730143530196,True
DetR-large-scale.coco-segmentation/San Valleyburg,10,4.924808112349336,1242,0.0,0.0,0.0,0.0,152.64681027914386,87.85396984207811,True
DetR-large-scale.coco-segmentation/San Valleyburg,11,5.6585310466622785,470,0.0,0.0,0.0,0.0,192.64952076677315,67.2473606600644,True
DetR-large-scale.coco-segmentation/San Valleyburg,12,5.16693813339181,406,0.0,0.0,0.0,0.0,200.9047619047619,62.87906763225389,False
DetR-large-scale.coco-segmentation/San Valleyburg,13,5.342782214971072,339,0.0,0.0,0.0,0.0,199.25896860986546,67.19537121586264,False
DetR-large-scale.coco-segmentation/San Valleyburg,14,5.562735921722827,276,0.0,0.0,0.0,0.0,202.45683173450868,66.93992729561857,True
DetR-large-scale.coco-segmentation/San Valleyburg,15,5.049979294301704,277,0.0,0.0,0.0,0.0,210.463334429464,60.0092784719639,False
DetR-large-scale.coco-segmentation/San Valleyburg,16,5.697502684282562,278,0.0,0.0,0.0,0.0,215.0,62.301728627550744,False
DetR-large-scale.coco-segmentation/San Valleyburg,17,5.430003564211484,282,0.0,0.0,0.0,0.0,209.163830400923,64.4837074566346,True
DetR-large-scale.coco-segmentation/San Valleyburg,18,4.263362797305254,637,0.0,0.0,0.0,0.0,150.01338606632189,88.16902760933125,True
DetR-large-scale.coco-segmentation/San Valleyburg,19,3.7752473612406363,652,0.0,0.0,0.0,0.0,162.42241080706617,87.57246169777166,True
DetR-large-scale.coco-segmentation/San Valleyburg,20,5.416299634142435,257,0.0,0.0,0.0,0.0,220.33045480713875,57.32391535562391,False
DetR-large-scale.coco-segmentation/San Valleyburg,21,5.046600890437817,303,0.0,0.0,0.0,0.0,107.96055293324342,75.13151962367036,True
DetR-large-scale.coco-segmentation/San Valleyburg,22,5.5595653421607585,368,0.0,0.0,0.0,0.0,187.34425858951175,80.81653073307837,False
DetR-large-scale.coco-segmentation/San Valleyburg,23,4.770154861251513,143,0.0,0.0,0.0,0.0,211.6409591704472,64.2339125587535,False
DetR-large-scale.coco-segmentation/Port Silverboro,0,5.662491373255016,444,10.46895922093731,1.4829456383981812,77.05477784540474,8.90933127717221,151.10088253195374,33.16211428621571,True
DetR-large-scale.coco-segmentation/Port Silverboro,1,6.326350012247416,427,10.3697933227345,1.6124446839241806,78.15119236883943,9.880326971228419,148.3468998410175,34.669479722838204,True
DetR-large-scale.coco-segmentation/Port Silverboro,2,5.488200378992577,443,10.524579236793867,1.4005155668966924,79.13981003166138,9.707192091478147,146.71671388101984,32.75861537243959,True
DetR-large-scale.coco-segmentation/Port Silverboro,3,6.6043988869928665,458,10.58254564288489,1.7830008280855143,74.33341965557426,10.931001120490603,143.67279554577237,30.166056357265266,True
DetR-large-scale.coco-segmentation/Port Silverboro,4,9.423355125410273,527,11.360289830931956,1.2001841212189963,87.1081036062297,11.35753320706594,139.23203131506622,22.92488587396145,True
DetR-large-scale.coco-segmentation/Port Silverboro,5,6.617569650819635,517,11.343640606767794,1.0468031242732307,87.36091015169195,9.258675359718836,140.52532088681446,21.874461501270012,True
DetR-large-scale.coco-segmentation/Port Silverboro,6,9.229247145514993,556,11.090916071565692,1.0978522368692376,87.45964831452046,10.164101379862128,138.9788835137833,20.580422839844207,True
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,0,5.459809286841296,182,0.0,0.0,0.0,0.0,208.6568665377176,67.61579548507065,False
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,1,3.5338228898566486,1988,0.0,0.0,0.0,0.0,78.44063554883017,83.32165465576487,True
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,2,4.324549587486587,277,0.0,0.0,0.0,0.0,201.72520262446932,64.16537859481232,False
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,3,4.689536944285683,273,0.0,0.0,0.0,0.0,215.28531663187195,49.79335879915807,True
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,4,7.484718884276888,399,0.0,0.0,0.0,0.0,157.33333333333334,81.01532441368776,True
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,5,4.732926635490743,261,0.0,0.0,0.0,0.0,221.19992567818656,47.35038413503203,True
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,6,5.360118610026167,484,0.0,0.0,0.0,0.0,162.90759202453987,76.43001914036623,False
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,7,5.3544809795072865,307,0.0,0.0,0.0,0.0,187.81809927360774,74.76970631441357,False
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,8,4.931273340040243,360,0.0,0.0,0.0,0.0,143.75541173845124,74.73584505958148,False
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,9,5.895031663063199,414,0.0,0.0,0.0,0.0,80.14432818468693,69.32498893245175,True
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,10,6.645633781966531,522,0.0,0.0,0.0,0.0,69.46049540892591,71.33856599046885,True
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,11,6.217642694965767,604,0.0,0.0,0.0,0.0,188.56723422833443,70.20688631014148,False
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,12,7.157879938036312,626,0.0,0.0,0.0,0.0,118.26128179414714,88.38955475180407,True
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,13,6.262337534704784,372,0.0,0.0,0.0,0.0,168.02867203219316,75.30839133643188,False
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,14,4.913212888951528,317,0.0,0.0,0.0,0.0,180.08992715398142,63.617040237743055,False
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,15,5.097274224381209,284,0.0,0.0,0.0,0.0,177.91991341991343,74.75694435299528,False
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,16,5.154239844920552,284,0.0,0.0,0.0,0.0,156.35679314565485,79.5727998187134,False
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,17,5.97866428343045,287,0.0,0.0,0.0,0.0,161.0727479397556,81.18855536449199,False
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,18,5.431385611410495,302,0.0,0.0,0.0,0.0,164.21531232725263,76.40300627280764,False
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,19,5.414634071202463,305,0.0,0.0,0.0,0.0,94.38033937975425,77.88566727957867,True
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,20,8.18129364995763,403,0.0,0.0,0.0,0.0,116.04181483752299,87.0970090955798,True
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,21,5.0141294293044805,265,0.0,0.0,0.0,0.0,211.2642766497462,55.699289089363795,False
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,22,6.941492806725551,405,0.0,0.0,0.0,0.0,131.55955999421045,86.63123746230268,True
UNISEM-ZN1461.coco-segmentation/Fort Brookmount,23,5.41868451169887,234,0.0,0.0,0.0,0.0,206.186601192564,67.45781832339222,False
UNISEM-ZN1461.coco-segmentation/South Fairheights,0,5.475973305990079,198,0.0,0.0,0.0,0.0,209.82834406972339,66.146309862293,True
UNISEM-ZN1461.coco-segmentation/South Fairheights,1,4.3859086104659095,154,0.0,0.0,0.0,0.0,237.27560137457044,40.29141683642384,False
UNISEM-ZN1461.coco-segmentation/South Fairheights,2,4.582961924443152,324,0.0,0.0,0.0,0.0,207.2378445339114,56.08292353830967,False
UNISEM-ZN1461.coco-segmentation/South Fairheights,3,4.772214569930445,324,0.0,0.0,0.0,0.0,210.77233429394812,53.356071430794245,True
UNISEM-ZN1461.coco-segmentation/South Fairheights,4,4.550146213012482,262,0.0,0.0,0.0,0.0,219.50134978789046,43.15179284025279,False
UNISEM-ZN1461.coco-segmentation/South Fairheights,5,4.973246866316302,242,0.0,0.0,0.0,0.0,195.01587901701322,52.98475485374674,False
UNISEM-ZN1461.coco-segmentation/South Fairheights,6,5.184197484140664,479,0.0,0.0,0.0,0.0,192.69524567336384,69.9542479092681,False
UNISEM-ZN1461.coco-segmentation/South Fairheights,7,4.724777237286784,375,0.0,0.0,0.0,0.0,218.39988719684152,54.654715172327194,False
UNISEM-ZN1461.coco-segmentation/South Fairheights,8,3.6494518345788634,2227,0.0,0.0,0.0,0.0,83.62836444131408,79.45882817194905,True
UNISEM-ZN1461.coco-segmentation/South Fairheights,9,5.544267624296872,443,0.0,0.0,0.0,0.0,184.45731231465584,76.60631947825644,False
UNISEM-ZN1461.coco-segmentation/South Fairheights,10,6.598436106038393,526,0.0,0.0,0.0,0.0,184.13324058219177,71.8110355009676,True
UNISEM-ZN1461.coco-segmentation/South Fairheights,11,6.455584602000008,604,0.0,0.0,0.0,0.0,186.72955974842768,68.65009395919037,False
UNISEM-ZN1461.coco-segmentation/South Fairheights,12,6.035719785302881,464,0.0,0.0,0.0,0.0,161.45222641509434,74.97465748407522,False
UNISEM-ZN1461.coco-segmentation/South Fairheights,13,6.400488780991585,522,0.0,0.0,0.0,0.0,115.17120019088523,85.4232806672059,True
UNISEM-ZN1461.coco-segmentation/South Fairheights,14,5.691193328922935,286,0.0,0.0,0.0,0.0,181.5807397383852,74.32542762415923,False
UNISEM-ZN1461.coco-segmentation/South Fairheights,15,4.860556774050894,294,0.0,0.0,0.0,0.0,189.96368467670504,68.75395800554021,False
UNISEM-ZN1461.coco-segmentation/South Fairheights,16,5.101785290891886,279,0.0,0.0,0.0,0.0,170.39750957854406,81.09210682585284,False
UNISEM-ZN1461.coco-segmentation/South Fairheights,17,4.111742552816378,826,0.0,0.0,0.0,0.0,91.37072218607678,88.1979591692772,True
UNISEM-ZN1461.coco-segmentation/South Fairheights,18,6.332924183926163,384,0.0,0.0,0.0,0.0,129.49830444611908,88.3443404609104,True
UNISEM-ZN1461.coco-segmentation/South Fairheights,19,4.107719896859417,808,0.0,0.0,0.0,0.0,96.43332899700793,86.25369533252359,True
UNISEM-ZN1461.coco-segmentation/South Fairheights,20,4.987109627375828,246,0.0,0.0,0.0,0.0,197.62345874170092,66.01150643469082,False
UNISEM-ZN1461.coco-segmentation/South Fairheights,21,4.988868329453887,272,0.0,0.0,0.0,0.0,205.7872611464968,60.224066465746525,True
UNISEM-ZN1461.coco-segmentation/South Fairheights,22,4.75252993862812,259,0.0,0.0,0.0,0.0,205.63551701991008,60.76381017339124,False
UNISEM-ZN1461.coco-segmentation/South Fairheights,23,6.00979294120443,234,0.0,0.0,0.0,0.0,199.57558507273876,75.36246470485669,False
UNISEM-ZN1461.coco-segmentation/South Fairheights,24,5.6380583604005725,88,0.0,0.0,0.0,0.0,217.68965517241378,54.95871023861833,True
UNISEM-ZN1461.coco-segmentation/Silver Heights,0,7.407075568681671,280,0.0,0.0,0.0,0.0,129.88696655132642,90.29202221955158,True
UNISEM-ZN1461.coco-segmentation/Silver Heights,1,4.608340843593501,255,0.0,0.0,0.0,0.0,185.09912420382165,67.03640136159783,False
UNISEM-ZN1461.coco-segmentation/Silver Heights,2,4.9490975860918525,323,0.0,0.0,0.0,0.0,198.58070978820837,67.37015270597738,False
UNISEM-ZN1461.coco-segmentation/Silver Heights,3,4.607539035413603,307,0.0,0.0,0.0,0.0,185.84170269371467,62.65407652962879,False
UNISEM-ZN1461.coco-segmentation/Silver Heights,4,5.108520767237678,299,0.0,0.0,0.0,0.0,206.60719685515573,60.33258480163385,True
UNISEM-ZN1461.coco-segmentation/Silver Heights,5,4.892386259983987,326,0.0,0.0,0.0,0.0,176.60337972166997,73.71830449760047,False
UNISEM-ZN1461.coco-segmentation/Silver Heights,6,5.493113732761971,432,0.0,0.0,0.0,0.0,197.35626936246535,70.20932173770737,False
UNISEM-ZN1461.coco-segmentation/Silver Heights,7,6.362743473406197,554,0.0,0.0,0.0,0.0,202.17782544879756,62.766842509111754,True
UNISEM-ZN1461.coco-segmentation/Silver Heights,8,5.00850691104468,461,0.0,0.0,0.0,0.0,193.45183585313174,71.94033819109171,True
UNISEM-ZN1461.coco-segmentation/Silver Heights,9,4.682691902350789,369,0.0,0.0,0.0,0.0,219.054730713246,51.396004326555826,False
UNISEM-ZN1461.coco-segmentation/Silver Heights,10,4.95370091378071,344,0.0,0.0,0.0,0.0,194.3178314491264,74.3669304871219,False
UNISEM-ZN1461.coco-segmentation/Silver Heights,11,4.667058757529943,265,0.0,0.0,0.0,0.0,218.097376931369,57.416528833377065,False
UNISEM-ZN1461.coco-segmentation/Silver Heights,12,5.005946353103031,268,0.0,0.0,0.0,0.0,219.6097412480974,61.080363980678726,False
UNISEM-ZN1461.coco-segmentation/Silver Heights,13,4.904022517656823,297,0.0,0.0,0.0,0.0,214.13981939994173,68.16721974354124,False
UNISEM-ZN1461.coco-segmentation/Silver Heights,14,5.007269291498883,326,0.0,0.0,0.0,0.0,214.98814949863262,67.23081540188309,True
UNISEM-ZN1461.coco-segmentation/Silver Heights,15,5.062943053516646,316,0.0,0.0,0.0,0.0,207.52612046817015,71.58137762437009,False
UNISEM-ZN1461.coco-segmentation/Silver Heights,16,4.983001893865248,982,0.0,0.0,0.0,0.0,94.56608084358524,90.44162849085492,True
UNISEM-ZN1461.coco-segmentation/Silver Heights,17,5.681455955648297,315,0.0,0.0,0.0,0.0,191.1956466069142,81.55000433893606,False
UNISEM-ZN1461.coco-segmentation/Silver Heights,18,4.242883786765297,680,0.0,0.0,0.0,0.0,117.97049133361982,93.99914807985516,True
UNISEM-ZN1461.coco-segmentation/Silver Heights,19,5.377853370549229,319,0.0,0.0,0.0,0.0,215.63275974733173,58.300304201914095,True
UNISEM-ZN1461.coco-segmentation/Silver Heights,20,6.422409800398553,543,0.0,0.0,0.0,0.0,105.7638086434019,83.1461211960049,True
